F,Obj_ID,dist1_mod,dist2_mod,YawDiff1_mod,YawDiff2_mod,speed_SGF,yawAngle_axis2,acc_SGF
66587,142x_1115_201,5.97320258,11.05371592,-5.240972258,0.067879631,0.836780887,-2.728782455,2.018129358
46440,112x_112x_1113_103,2.443367682,4.916481716,-0.06166648,-0.560926782,0.837532506,-0.366115318,1.524381554
45081,112x_112x_1112_46,6.379216487,99,-0.071067968,0,0.838546509,-0.205497462,-0.683342429
45085,112x_112x_1112_46,6.508644856,99,-0.62419286,0,0.842686777,-0.505939291,0.353821833
45084,112x_112x_1112_46,6.477710848,99,-0.446086443,0,0.844042172,-0.444516888,0.262934497
12410,122x_1112_99,99,99,0,0,0.844162049,-0.348839932,-1.99956993
81429,142x_1117_154,3.661798291,8.671806664,3.14938927,-1.145259173,0.844274899,0.067857405,-25.66103896
46374,112x_112x_1113_103,2.441214819,99,-0.088826782,0,0.844649627,0.743095253,-0.794415878
40381,152x_1113_138,2.308328453,14.65746147,2.773836175,2.947170482,0.844797723,0.009341546,-1.005512186
2693,152x_1111_193,3.422494998,99,0.377259437,0,0.846042613,2.500570455,1.315996751
26630,122x_1113_161,99,99,0,0,0.846235057,2.891881149,-1.162898583
46369,112x_112x_1113_103,2.460475467,99,-0.240152845,0,0.846371648,0.297240375,0.542006854
45087,112x_112x_1112_46,6.549568443,99,-0.701118161,0,0.84647851,-0.418407892,0.439339372
46359,112x_112x_1113_103,2.456132383,99,-0.169392768,0,0.847307274,0.029652196,-1.270249816
2692,152x_1111_193,99,99,0,0,0.847521746,2.499705852,-0.137193937
46438,112x_112x_1113_103,2.453937742,4.912142167,-0.202237001,-0.349489756,0.848449875,-0.277596613,-0.62571726
45355,112x_112x_1112_46,99,99,0,0,0.84953353,-0.970309843,3.079251196
65067,142x_1114_92,0.480583817,9.872197678,0.937376747,-2.98041292,0.849563388,0.001711442,-1.37782649
80205,162x_1111_106,5.936220404,99,-0.470795618,0,0.849736429,-0.116428141,2.028424632
41221,142x_1118_37,99,99,0,0,0.850128107,2.553899563,4.124165975
26632,122x_1113_161,99,99,0,0,0.851493284,2.91957581,2.476574554
33280,142x_1112_88,2.286453087,3.200291654,-5.305924244,0.001616956,0.85166396,-2.66222983,-1.58912282
45106,112x_112x_1112_46,6.364072314,99,-0.043615793,0,0.853529708,0.066986644,1.133218296
33285,142x_1112_88,2.456353574,3.071264664,-4.55795139,1.048229116,0.854042927,-1.890225805,2.300809453
33324,142x_1112_123,2.358760258,3.646735766,0.197433517,-0.266891621,0.854133404,-2.632911482,1.581241931
80204,162x_1111_106,5.952722723,99,-0.117910332,0,0.855186618,0.233549356,0.184534794
46381,112x_112x_1113_103,2.40968743,6.831454882,-0.245710324,0.266398454,0.856368248,0.122625592,1.602774382
65055,142x_1114_92,0.963992231,9.13596457,0.584539031,-5.186347953,0.857169383,-2.257616525,0.015906057
66584,142x_1115_201,6.043313383,10.96585952,-5.066719142,0.527214646,0.857679977,-2.454555382,-1.295776759
20367,142x_1111_186,9.324033086,11.47379051,-5.636988395,-5.520716561,0.857972638,-2.641640048,2.534510945
33323,142x_1112_123,2.369649037,3.656277578,0.581636514,-0.372833271,0.858171358,-2.269230271,-0.164670708
45206,112x_112x_1112_46,5.850142176,99,0.038713674,0,0.858862224,0.555262336,0.561006733
65026,142x_1114_92,2.959452713,8.393481369,-0.032098279,-5.250598372,0.859949043,-2.971520058,-2.161166568
46373,112x_112x_1113_103,2.440470354,99,-0.079726407,0,0.860723478,0.6891392,-0.585141611
45088,112x_112x_1112_46,6.55993289,99,-0.60776827,0,0.862756079,-0.304805299,0.379909717
94967,112x_112x_1115_54,3.092832482,99,-0.447068259,0,0.863695037,-3.046716495,-1.956440778
104805,162x_1114_35,13.90205337,99,-0.826511799,0,0.864183586,-0.021221944,1.992377805
92471,122x_1119_22,99,99,0,0,0.8650038,-1.069192273,-3.107238699
65132,161x_1111_23,99,99,0,0,0.865012367,-1.101581292,-4.100183166
45098,112x_112x_1112_46,6.42540736,99,-0.164502998,0,0.865887234,0.058764745,-1.022783726
40500,152x_1113_106,99,99,0,0,0.866234841,-2.757885017,-1.053693024
45135,112x_112x_1112_46,6.756550435,99,1.588880424,0,0.867544996,1.604792662,1.05141117
45199,112x_112x_1112_46,5.896232369,99,0.362201319,0,0.868579365,0.173991226,-1.621613053
46370,112x_112x_1113_103,2.458438956,99,-0.133161983,0,0.868716064,0.405187899,0.296882607
45112,112x_112x_1112_46,6.308791129,99,-0.214053401,0,0.869422185,0.220314375,-1.208128506
26496,122x_1113_161,99,99,0,0,0.870008448,-2.105049205,-1.294891682
65056,142x_1114_92,0.946402841,9.21046051,0.714866135,-5.026833789,0.870970319,-2.090166651,0.318139887
12256,122x_1112_99,1.774737044,99,0.551098151,0,0.871403163,-2.477989139,1.365939741
46519,112x_112x_1113_103,3.331496058,99,-0.866970605,0,0.87156653,-0.680288241,-2.910217294
26504,122x_1113_161,99,99,0,0,0.871903558,-2.474750767,0.956285664
46372,112x_112x_1113_103,2.440751786,99,0.130497839,0,0.872133148,0.668351466,-0.330062748
45207,112x_112x_1112_46,5.843864328,99,-0.040206574,0,0.87248751,0.61442113,0.591264815
94953,112x_112x_1115_54,2.473466107,99,5.298630371,0,0.872711782,2.444579225,-4.289160917
65054,142x_1114_92,0.988451699,9.056881568,0.291164438,-5.378564567,0.872898854,-2.459384461,-0.402348083
26490,122x_1113_161,99,99,0,0,0.873819255,-1.454963713,1.82653244
65057,142x_1114_92,0.937799137,9.283475222,1.015853985,-4.777685939,0.874328077,-1.820655414,0.485039678
46318,112x_112x_1113_103,1.820579298,99,0.08442855,0,0.874483121,0.255149111,1.456126072
63945,172x_1112_38,99,99,0,0,0.874633565,-2.481687401,-2.111732172
40552,152x_1113_106,99,99,0,0,0.878190816,-2.858540528,-0.262841561
46371,112x_112x_1113_103,2.452566134,99,-0.0319396,0,0.879199892,0.52426248,-0.031866724
40380,152x_1113_138,2.272793547,14.77971047,2.890723084,3.10788183,0.879496277,0.199192046,-1.148001255
40508,152x_1113_106,99,99,0,0,0.879794709,-2.627409444,1.420783412
45089,112x_112x_1112_46,6.562717993,99,-0.514031908,0,0.880598123,-0.209128772,0.461723576
45107,112x_112x_1112_46,6.35275059,99,-0.112742148,0,0.882254198,0.123483835,0.843494064
20359,142x_1111_186,8.982519715,11.14855978,0.868630559,0.525194584,0.883535911,-2.239882796,-1.640818611
12413,122x_1112_99,99,99,0,0,0.883566495,-0.313977133,3.761993827
2694,152x_1111_193,3.394154111,99,0.031885529,0,0.884084274,2.501242028,2.803064986
65066,142x_1114_92,0.565672564,9.783608,0.796424585,-3.021628925,0.88515369,-0.155550125,-1.107603671
45080,112x_112x_1112_46,6.357702163,99,0.033619089,0,0.887666942,-0.149994352,-1.237101569
12267,122x_1112_99,1.727794089,99,-0.082718464,0,0.887924395,-2.983113772,0.215657819
2691,152x_1111_193,99,99,0,0,0.888521673,2.498551029,-1.486264875
33325,142x_1112_123,2.344834727,3.639638937,0.295735815,-0.178692129,0.88859817,-2.55670554,3.209199236
40551,152x_1113_106,99,99,0,0,0.889396379,-2.72633159,-0.446190739
45097,112x_112x_1112_46,6.436779571,99,0.125722044,0,0.889514427,0.016284056,-0.772412825
12266,122x_1112_99,1.754701979,99,-0.151152934,0,0.890333494,-2.988795486,-0.06482465
40544,152x_1113_106,99,99,0,0,0.891586724,-1.999490481,0.210616932
40543,152x_1113_106,99,99,0,0,0.892207196,-1.992220652,0.08166237
45208,112x_112x_1112_46,5.845919267,99,0.276562436,0,0.892580524,0.859055564,0.810759495
8373,122x_1111_102,8.998172599,99,2.227695935,0,0.894676639,-0.484905661,-9.676203648
80203,162x_1111_106,5.94564971,99,0.443391569,0,0.896010173,0.856473594,-1.10949895
65058,142x_1114_92,0.950475342,9.347958019,1.127996001,-4.838374017,0.896607476,-1.857800414,0.55834898
45096,112x_112x_1112_46,6.444701036,99,0.099595923,0,0.897112098,0.068986244,-0.57509741
12268,122x_1112_99,1.705208329,99,0.064377567,0,0.897754198,-2.993928717,0.447034226
46441,112x_112x_1113_103,2.430736067,4.929951952,0.002981484,-0.633477807,0.898090357,-0.390860903,2.540552326
40550,152x_1113_106,99,99,0,0,0.899669318,-2.597535817,-0.437422644
65053,142x_1114_92,1.025811607,8.976567324,0.182499127,-5.469636677,0.899688058,-2.550512897,-0.986143769
65059,142x_1114_92,0.991848104,9.381828975,0.818743285,-5.283442246,0.900074367,-2.286641578,0.466000336
12257,122x_1112_99,1.80143387,99,0.511569893,0,0.900546417,-2.604507382,1.118039173
46437,112x_112x_1113_103,2.451697385,4.922318785,-0.185472241,-0.161274161,0.900683392,-0.171579756,-1.431565055
12265,122x_1112_99,1.785223508,99,-0.277941514,0,0.901043111,-2.967083334,-0.460785339
2995,152x_1111_193,7.827469644,99,-0.491703787,0,0.901148453,-2.558767053,-3.411960673
45090,112x_112x_1112_46,6.557396762,99,-0.460040589,0,0.90138604,-0.125953933,0.447832635
65012,142x_1114_92,4.322787385,8.001878431,6.027084534,6.155686473,0.901580209,3.103767462,2.048646599
33303,142x_1112_123,2.493110232,3.725489811,-5.465154723,-5.047347672,0.901766605,-2.366752677,2.784536055
94961,112x_112x_1115_54,2.865227823,99,-6.130969987,0,0.901776082,-3.061162108,2.128055692
45361,112x_112x_1112_46,99,99,0,0,0.904244901,-1.010800921,-2.458133642
33341,142x_1112_123,2.217854849,3.574621369,-4.346202608,1.517581831,0.904447317,-1.300049403,-4.777357444
45111,112x_112x_1112_46,6.31487885,99,-0.301985535,0,0.9050145,0.178112984,-1.048198491
46358,112x_112x_1113_103,2.444036759,99,-0.114128708,0,0.905181099,0.001827047,-1.717622348
46272,112x_112x_1113_103,99,99,0,0,0.905732262,-0.290183391,-3.501488339
40545,152x_1113_106,99,99,0,0,0.905995545,-2.044893727,0.195392871
40542,152x_1113_106,99,99,0,0,0.907464959,-2.070187478,-0.117807752
12269,122x_1112_99,1.690585306,99,-6.070780665,0,0.908870805,-2.996116882,0.683761559
40549,152x_1113_106,99,99,0,0,0.909009632,-2.476007046,-0.315368556
26505,122x_1113_161,99,99,0,0,0.909268997,-2.261453321,0.876835155
33272,142x_1112_88,3.347220033,4.284317021,-0.301048733,-5.549755936,0.909713949,-2.818421531,1.957745741
40499,152x_1113_106,99,99,0,0,0.910382546,-2.750189816,-1.121156346
33322,142x_1112_123,2.387140569,3.667158269,0.985345789,-0.385108146,0.911043302,-1.880672789,-1.79592849
26495,122x_1113_161,99,99,0,0,0.911480047,-1.852674825,-1.367967754
45093,112x_112x_1112_46,6.489701419,99,2.457879593,0,0.911639144,0.154094088,-0.046388383
45094,112x_112x_1112_46,6.472009475,99,-0.000599811,0,0.911721044,0.023983238,-0.178676176
45136,112x_112x_1112_46,6.759088428,99,0.773509685,0,0.911738271,0.721701633,1.321819375
65065,142x_1114_92,0.659663928,9.698755559,0.605280102,-3.133660699,0.912844671,-0.404990977,-0.810741619
3251,121x_1111_58,2.79500911,99,1.21750979,0,0.912964831,1.270890627,0.599754558
45095,112x_112x_1112_46,6.45696244,99,-0.135219168,0,0.913328237,-0.013612516,-0.346965791
45209,112x_112x_1112_46,5.851225423,99,0.466505032,0,0.913959459,0.959799141,1.274738574
80206,162x_1111_106,5.923766547,99,-0.316204164,0,0.914198299,-0.053434577,4.869285088
104806,162x_1114_35,13.82886779,99,-0.717293846,0,0.915171574,0.039227795,3.007474088
33296,142x_1112_88,2.000368171,4.158382621,-2.531156241,-2.220093368,0.915544977,0.50466962,0.14761741
46382,112x_112x_1113_103,2.424559645,6.794793456,-0.318721414,0.130402149,0.91587896,0.003464257,1.541563805
40541,152x_1113_106,99,99,0,0,0.916080282,-2.167481817,-0.375240744
45108,112x_112x_1112_46,6.3394325,99,-0.218780371,0,0.916229797,0.042202272,0.365251054
80224,162x_1111_122,4.623884999,99,0.695805237,0,0.916308667,0.677174835,2.927891154
40548,152x_1113_106,99,99,0,0,0.917417322,-2.3643628,-0.145536589
54701,152x_1112_265,3.963083363,4.496949645,-5.151733359,0.914486222,0.917527508,-2.211803534,-1.309943883
66588,142x_1115_201,5.937634866,11.04819031,-4.653875555,-0.109258808,0.91806547,-2.803154908,2.626256321
3250,121x_1111_58,2.74097333,99,2.054423932,0,0.919568121,1.58776596,-0.063332718
46319,112x_112x_1113_103,1.814583102,99,0.021921325,0,0.921103371,0.130834497,1.380025478
344,171x_1111_10,4.67974306,99,0.199020678,0,0.921232954,-2.81629538,-0.007243323
65060,142x_1114_92,0.99937165,9.420048307,0.585933454,-5.183777516,0.921268581,-2.175594768,0.372732917
33279,142x_1112_88,2.252776837,3.226676179,-5.412915222,-0.174723263,0.921848002,-2.741905384,-1.816160563
33297,142x_1112_88,1.635969123,4.893010449,-2.586225522,-2.21266912,0.92185212,0.508330054,1.215889239
12264,122x_1112_99,1.815452828,99,-0.24506674,0,0.922465958,-2.944090937,-0.686672788
343,171x_1111_10,4.741970684,99,0.307147344,0,0.923518634,-2.740519464,-0.162840112
20346,142x_1111_186,8.198383005,10.35628195,1.495518263,1.013985041,0.924205336,-1.499364784,-0.374130869
45091,112x_112x_1112_46,6.544730791,99,-0.25603524,0,0.92424059,0.005083754,0.214997715
45110,112x_112x_1112_46,6.321153818,99,-0.183163891,0,0.92432488,0.158881422,-0.711683267
94966,112x_112x_1115_54,3.062377121,99,5.685563838,0,0.924492208,3.13945168,-1.973615286
20347,142x_1111_186,8.264062883,10.40342003,1.586541647,1.393958742,0.924616946,-1.454253389,0.397013787
65025,142x_1114_92,3.046571493,8.36896941,0.034602141,-5.207757121,0.924823025,-2.900059269,-2.10703585
40547,152x_1113_106,99,99,0,0,0.924892387,-2.2638627,0.019888303
46392,112x_112x_1113_103,2.718171231,6.495313573,-0.69684171,-0.213816699,0.925240431,-0.090540566,0.201198494
45092,112x_112x_1112_46,6.52259862,99,-0.03721762,0,0.925485395,0.05018465,0.018029605
80213,142x_1116_154,2.704019607,99,-4.609884454,0,0.926359783,-1.492974172,0.643752237
80212,142x_1116_154,2.603503722,99,-4.53643277,0,0.927225279,-1.426864802,-0.088883389
33286,142x_1112_88,2.501300025,3.052110349,-4.524953726,1.213642711,0.927342254,-1.836078565,2.398485586
40509,152x_1113_106,99,99,0,0,0.928216086,-2.825005783,1.425896107
46391,112x_112x_1113_103,2.673917699,6.508166782,-0.584507868,-0.134347636,0.929757865,0.018259487,-0.124983027
46403,112x_112x_1113_103,2.864268448,6.171140145,0.0347904,0.286598403,0.93061842,0.229804081,0.137967342
46393,112x_112x_1113_103,2.757445248,6.485330723,-0.522650145,-0.221680017,0.93078462,-0.078319395,0.428963676
40546,152x_1113_106,99,99,0,0,0.931434828,-2.096824385,0.142044331
3198,121x_1111_58,2.030987655,99,0.270460009,0,0.931579529,0.125917472,-0.021475616
3199,121x_1111_58,2.017399977,99,0.63443156,0,0.931599162,0.15110396,0.193648686
26599,122x_1113_161,99,99,0,0,0.931784119,-3.044920216,0.268037318
12270,122x_1112_99,1.683683751,99,-6.004460192,0,0.932436734,-3.005521166,0.926534941
65064,142x_1114_92,0.753740426,9.628064397,0.302127833,-3.704748278,0.932636332,-0.786942275,-0.512843052
107313,122x_1118_168,3.628809459,5.233892829,0.297723079,-0.26912367,0.932794354,-2.818105458,5.167574298
3252,121x_1111_58,2.831795623,99,0.441676643,0,0.933169824,0.688031425,1.159707937
45109,112x_112x_1112_46,6.327925727,99,-0.279420894,0,0.933321896,0.096097055,-0.187174851
26506,122x_1113_161,99,99,0,0,0.933881727,-2.145870991,0.720284961
346,171x_1111_10,4.561787991,99,0.117816645,0,0.934126675,-2.885134639,0.117804681
45356,112x_112x_1112_46,99,99,0,0,0.934412045,-0.988808762,2.11401084
26491,122x_1113_161,99,99,0,0,0.934503115,-1.404064636,1.018086298
33295,142x_1112_88,2.52606143,3.498905876,-2.502987767,-2.180974919,0.934925603,0.497494038,-0.70481756
65061,142x_1114_92,0.972682509,9.466497168,0.170003139,-4.94811888,0.935238103,-1.951001051,0.189195955
3200,121x_1111_58,1.996657947,99,0.349685445,0,0.936813831,0.083640263,0.418334871
40540,152x_1113_106,99,99,0,0,0.93700391,-2.396060509,-0.583786731
40379,152x_1113_138,2.233134713,14.90035505,2.822262669,3.191536919,0.937243377,0.293529769,-1.371856841
37376,142x_1113_81,0.928712129,99,0.203909232,0,0.937424995,0.496742697,3.178239165
46404,112x_112x_1113_103,2.854768677,6.070051372,0.071648064,0.322150834,0.93747423,0.230170858,0.800082837
45198,112x_112x_1112_46,5.905873351,99,0.381600488,0,0.937612705,0.208699727,-2.207098301
347,171x_1111_10,4.502782436,99,0.141857038,0,0.937970753,-2.878407868,0.131995008
345,171x_1111_10,4.620930348,99,0.121093212,0,0.938096256,-2.872896059,0.07155002
46390,112x_112x_1113_103,2.641652895,6.531511319,-0.611491386,-0.138900033,0.938512184,0.086468116,-0.45474449
66583,142x_1115_201,6.056605788,10.90967385,0.508480972,0.661222246,0.93867409,-2.36011039,-2.528200845
348,171x_1111_10,4.442262047,99,0.160802249,0,0.939055742,-2.871480937,0.233690742
65035,142x_1114_92,2.196073082,8.804294961,5.703002259,-0.023803924,0.939078794,2.839381561,4.744086339
20358,142x_1111_186,8.95240561,11.14385512,0.928357812,0.773868873,0.939674797,-2.18769926,-1.628898292
2695,152x_1111_193,3.36261079,99,-0.67312872,0,0.940926055,2.376542438,4.230442574
3249,121x_1111_58,2.681675117,99,1.490905228,0,0.940999906,1.739544742,-0.612420366
26633,122x_1113_161,99,99,0,0,0.941450502,2.958513359,3.789703715
40498,152x_1113_106,99,99,0,0,0.941621198,-2.839075442,-1.004181454
92474,122x_1119_22,99,99,0,0,0.941875753,-0.946573927,2.670076002
80214,142x_1116_154,2.794627201,99,1.545860643,0,0.941973719,-1.586400693,1.087275941
26600,122x_1113_161,99,99,0,0,0.942709687,3.118782922,2.123838127
3182,121x_1111_58,2.046206999,99,-0.676383858,0,0.944084855,-0.150129377,-0.027547064
65063,142x_1114_92,0.842190608,9.566623329,0.576741852,-3.660604856,0.944528672,-0.702747694,-0.234866519
3197,121x_1111_58,2.046163751,99,0.213664935,0,0.945595949,0.089382883,-0.263719451
94974,112x_112x_1115_54,3.639844556,99,-5.927102775,0,0.945986118,-2.963191645,4.325530468
349,171x_1111_10,4.384157507,99,0.205768038,0,0.94606149,-2.876206866,0.410734051
46394,112x_112x_1113_103,2.789002608,6.473224435,-0.370596137,-0.204798038,0.946071872,-0.071532732,0.557305153
107312,122x_1118_168,3.652119253,5.237969964,0.634621565,-0.335569126,0.946226322,-2.487688489,0.670120567
20348,142x_1111_186,8.334789945,10.4664842,1.612051479,1.580185024,0.946815739,-1.419916271,0.794442442
26494,122x_1113_161,99,99,0,0,0.946835714,-1.653699162,-1.126142948
26629,122x_1113_161,99,99,0,0,0.946871311,2.959236951,-2.892708374
342,171x_1111_10,4.802273798,99,0.29651018,0,0.946927214,-2.749574649,-0.370323857
65062,142x_1114_92,0.918025876,9.51249695,0.17291342,-4.386194612,0.947082959,-1.376346693,0.006873592
20368,142x_1111_186,9.368447079,11.5243592,-5.740759374,-5.673661226,0.947377132,-2.729827497,2.388246261
3180,121x_1111_58,2.097190248,99,-0.764812088,0,0.947450079,-0.170184798,-0.123070132
45137,112x_112x_1112_46,6.73048405,99,0.037657264,0,0.948510689,-0.065370348,1.500275753
3181,121x_1111_58,2.071096716,99,-0.754052465,0,0.948596985,-0.199165122,-0.078662661
12263,122x_1112_99,1.841131121,99,-0.230323981,0,0.950257174,-2.887461839,-0.938406585
3184,121x_1111_58,2.016575207,99,-0.366491297,0,0.950367839,-0.030800189,0.254841545
3183,121x_1111_58,2.027384919,99,-0.511727741,0,0.950958807,-0.106869216,0.0974914
45079,112x_112x_1112_46,6.338747074,99,0.135855308,0,0.951678876,-0.098118434,-1.840986697
80211,142x_1116_154,2.496935873,99,-4.542782642,0,0.951937566,-1.421198406,-0.997952904
3179,121x_1111_58,2.124148629,99,-0.723089222,0,0.952072886,-0.169507917,-0.204813206
3201,121x_1111_58,1.983696397,99,0.139392649,0,0.952663269,0.111918804,0.629040712
40539,152x_1113_106,99,99,0,0,0.952684492,-2.699184168,-0.688367361
45210,112x_112x_1112_46,5.85539017,99,0.391792184,0,0.954284267,0.809498114,1.925816043
63944,172x_1112_38,99,99,0,0,0.954354464,-2.640097719,-2.547340204
65131,161x_1111_23,99,99,0,0,0.955339228,-1.110281949,-2.46454496
3185,121x_1111_58,2.021925827,99,-0.092162986,0,0.955599701,0.159141846,0.462466149
33265,142x_1112_88,3.46261832,4.540993827,-5.911801625,-6.011368009,0.956081946,-3.102148381,-3.724366522
41423,142x_1118_37,6.397036935,99,-6.082648868,0,0.956344783,-2.999177531,0.153966718
350,171x_1111_10,4.328946146,99,0.121179607,0,0.956711914,-2.965262975,0.707530195
26507,122x_1113_161,99,99,0,0,0.956816619,-2.03039806,0.764458722
80202,162x_1111_106,5.916036507,99,1.229395801,0,0.957205196,1.59302223,-1.979783397
3196,121x_1111_58,2.059427939,99,0.146023585,0,0.95781498,0.081840043,-0.4604809
46402,112x_112x_1113_103,2.871121339,6.249533198,0.226689202,0.294540336,0.957913218,0.230165783,-0.345873534
41422,142x_1118_37,6.373163294,99,-5.831069045,0,0.958311618,-2.772037644,-0.161428821
12258,122x_1112_99,1.840514342,99,0.778014398,0,0.958642765,-2.337767866,0.814024967
