ID,X,Y,F,VX,VY,Obj,V,V_kph,V_mps,VX_mps,VY_mps,comp,type,Obj_ID,X_SGF,Y_SGF,V_mps_corrected,speed_SGF,VX_mps_corrected,speed_x_SGF,VY_mps_corrected,speed_y_SGF,acc_inst,acc_inst_x,acc_inst_y,yawAngle,acc_SGF,acc_SGF_x,acc_SGF_y,yawAngle_SGF,yawRate,yawRate_SGF,jerk,jerk_SGF,X_axis2_SGF,Y_axis2_SGF,deltaX,deltaY,quarter,yawAngle_axis2
4265,28,44.72,49232,0.04599,-0.05077,55,0.068503088,7.390935119,2.053037533,1.3783203,-1.5215769,1114,b,1114_55,28.03629864,44.70370136,2.053037533,2.111661739,0.04599,0.046747077,-0.05077,-0.052701403,-0.02516642,0.006705686,0.006980433,-0.724054338,-0.360453504,-0.003885527,0.012514809,-0.736660228,0.078352873,0.003778057,-6.113361665,-4.989613011,51.63247425,10.88772518,-0.005346886,-0.005346886,3,-2.35619449
4266,28.05,44.66,49233,0.0414,-0.04883,55,0.064018192,6.907050765,1.918625213,1.240758,-1.4634351,1114,b,1114_55,28.08262443,44.65142986,1.918625213,2.110822019,0.0414,0.046970824,-0.04883,-0.052468489,-0.257532742,-0.00101898,0.010361212,-0.725168209,-0.08350513,0.003090409,0.006488416,-0.73356526,-0.046424516,0.026445895,-4.154225611,-3.7434534,51.62705597,10.8180902,-0.005418276,-0.005418276,3,-2.35619449
4267,28.14,44.59,49234,0.04479,-0.05159,55,0.068320364,7.371220762,2.047561323,1.3423563,-1.5461523,1114,b,1114_55,28.12982805,44.59947511,2.047561323,2.102229001,0.04479,0.046936824,-0.05159,-0.052122769,-0.514443712,-0.012732232,0.011589575,-0.737520205,0.08262288,0.007625775,0.003216058,-0.729118676,-0.066698753,0.035112126,-2.491920157,-2.036661609,51.62247535,10.74804381,-0.004580627,-0.004580627,3,-2.35619449
4268,28.21,44.53,49235,0.04634,-0.05295,55,0.07036404,7.591716984,2.108810273,1.3888098,-1.5869115,1114,b,1114_55,28.17608145,44.5481086,2.108810273,2.085063712,0.04634,0.046511991,-0.05295,-0.051736063,-0.060944248,0.001860039,0.004879008,-0.733068121,0.049632452,0.006216717,0.003477253,-0.732378288,0.048894169,0.027719774,0.494856422,-0.769430233,51.61765774,10.67908958,-0.004817602,-0.004817602,3,-2.35619449
4269,28.24,44.49,49236,0.05052,-0.05561,55,0.075131501,8.106087947,2.251691096,1.5140844,-1.6666317,1114,b,1114_55,28.22300452,44.49621719,2.251691096,2.083030203,0.05052,0.046574054,-0.05561,-0.051573267,0.56784792,0.022556697,-0.004946542,-0.735161139,-0.005000279,0.004628485,0.004507109,-0.739555355,0.107656013,0.048632515,0.819490964,-0.17838551,51.6129278,10.60928901,-0.004729947,-0.004729947,3,-2.35619449
4270,28.25,44.45,49237,0.04942,-0.0537,55,0.07297963,7.873918244,2.187199512,1.4811174,-1.609389,1114,b,1114_55,28.27099548,44.44400905,2.187199512,2.101977415,0.04942,0.047326697,-0.0537,-0.051738317,0.173244629,0.010111688,0.001390825,-0.743334839,-0.040205759,0.004449811,0.005931452,-0.747125575,0.113553298,0.095991162,0.528082205,-0.040464506,51.60871184,10.53850025,-0.004215956,-0.004215956,3,-2.35619449
4271,28.3,44.4,49238,0.05128,-0.05318,55,0.073876592,7.970693231,2.214081453,1.5368616,-1.5938046,1114,b,1114_55,28.31910407,44.39239819,2.214081453,2.107758016,0.05128,0.04766409,-0.05318,-0.05169191,-0.09177149,0.004961188,0.008562198,-0.750291439,0.117868176,0.010003273,0.003864955,-0.752535741,0.081152492,0.129864046,-2.371109025,-1.04764079,51.60500725,10.4680418,-0.00370459,-0.00370459,3,-2.35619449
4272,28.37,44.34,49239,0.04559,-0.05011,55,0.067745555,7.309203402,2.030334278,1.3663323,-1.5017967,1114,b,1114_55,28.36819005,44.34245249,2.030334278,2.104695904,0.04559,0.047829629,-0.05011,-0.051406217,0.250317861,0.014388855,0.001749923,-0.776717033,0.320517892,0.015123349,-0.000634505,-0.759230866,0.100426881,0.116133896,-3.03974575,-2.733237138,51.6031794,10.39803705,-0.001827847,-0.001827847,3,-2.35619449
4273,28.44,44.29,49240,0.04559,-0.04888,55,0.066840874,7.211595628,2.003221008,1.3663323,-1.4649336,1114,b,1114_55,28.41676923,44.29200905,2.003221008,2.113048185,0.04559,0.048309738,-0.04888,-0.051347828,0.091108855,0.004234313,-0.000216977,-0.766573847,0.556841714,0.019918412,-0.006936582,-0.767182152,0.119269283,0.054013963,-3.544857326,-4.109875873,51.60064147,10.32805107,-0.002537934,-0.002537934,3,-2.35619449
4274,28.48,44.24,49241,0.048,-0.04965,55,0.069058834,7.450895676,2.069693243,1.43856,-1.4880105,1114,b,1114_55,28.46523982,44.24031674,2.069693243,2.116088187,0.048,0.048451023,-0.04965,-0.051355068,0.842981308,0.025479111,-0.014487851,-0.753244449,0.840894216,0.024254435,-0.015716956,-0.772421615,0.07859195,0.008894407,-4.260787534,-4.893580044,51.59712976,10.25727565,-0.003511709,-0.003511709,3,-2.35619449
4275,28.5,44.19,49242,0.05098,-0.05122,55,0.072266512,7.796978545,2.165827374,1.5278706,-1.5350634,1114,b,1114_55,28.51748416,44.1858552,2.165827374,2.144215692,0.05098,0.049301176,-0.05122,-0.05183848,1.471108817,0.041208343,-0.028580531,-0.764622593,1.148223482,0.029215649,-0.024916604,-0.768440262,-0.059720296,0.007218155,-4.609938989,-4.214989564,51.59424764,10.18186197,-0.002882117,-0.002882117,3,-2.35619449
4276,28.54,44.14,49243,0.04794,-0.05228,55,0.070932658,7.653066359,2.125851766,1.4367618,-1.5668316,1114,b,1114_55,28.57353846,44.12971946,2.125851766,2.193301738,0.04794,0.050676163,-0.05228,-0.052792118,1.701156016,0.041678099,-0.038651807,-0.784672181,1.364395366,0.032410306,-0.031847,-0.761006975,-0.111499314,0.009618978,-3.242578255,-2.136377192,51.59280794,10.10254467,-0.001439707,-0.001439707,3,-2.35619449
4277,28.61,44.08,49244,0.04733,-0.05225,55,0.070499584,7.60634116,2.112872544,1.4184801,-1.5659325,1114,b,1114_55,28.62949321,44.07227149,2.112872544,2.250063701,0.04733,0.052066824,-0.05225,-0.054081801,1.052981271,0.019438732,-0.029740004,-0.772231579,1.284365004,0.029448223,-0.03109527,-0.758975267,-0.030475614,-0.002873822,1.200455428,1.174550683,51.59035517,10.02238741,-0.002452764,-0.002452764,3,-2.35619449
4278,28.71,44.01,49245,0.05347,-0.05597,55,0.077405955,8.351483248,2.319856458,1.6024959,-1.6774209,1114,b,1114_55,28.68131222,44.01593665,2.319856458,2.285198211,0.05347,0.05271543,-0.05597,-0.055074127,0.952261664,0.020300132,-0.024379307,-0.743668574,0.998053185,0.023015956,-0.024150957,-0.764122107,0.077202601,-0.019599652,4.294677279,4.908623786,51.58583008,9.945978329,-0.004525094,-0.004525094,3,-2.35619449
4279,28.76,43.95,49246,0.05653,-0.05792,55,0.080934339,8.73216775,2.425602153,1.6942041,-1.7358624,1114,b,1114_55,28.73225339,43.96046154,2.425602153,2.31697204,0.05653,0.053392778,-0.05792,-0.055887584,0.306337053,0.003504185,-0.010715699,-0.742818251,0.41439366,0.008724582,-0.010876352,-0.771175873,0.105806488,-0.032308604,8.754892877,9.054953985,51.58131359,9.870797926,-0.004516485,-0.004516485,3,-2.35619449
4280,28.79,43.9,49247,0.0572,-0.05881,55,0.082039357,8.851390307,2.45871953,1.714284,-1.7625357,1114,b,1114_55,28.78563801,43.90420814,2.45871953,2.327193497,0.0572,0.053509701,-0.05881,-0.056245131,-0.418916101,-0.010923455,0.00853589,-0.759238222,-0.427174629,-0.013601295,0.006820873,-0.764613781,-0.09843138,-0.059096257,12.62352434,11.47418478,51.57793469,9.793319255,-0.003378909,-0.003378909,3,-2.35619449
4281,28.83,43.85,49248,0.05781,-0.05778,55,0.081734476,8.81849604,2.449582233,1.7325657,-1.7316666,1114,b,1114_55,28.83964706,43.85024434,2.449582233,2.313215649,0.05781,0.053145222,-0.05778,-0.055960317,-0.96243311,-0.023715627,0.021400479,-0.78581724,-1.265326274,-0.036084498,0.024298818,-0.748793598,-0.237302749,-0.104724099,12.57227467,11.88023156,51.57663651,9.716981951,-0.001298179,-0.001298179,3,-2.35619449
4282,28.88,43.8,49249,0.0533,-0.05615,55,0.077419071,8.35289837,2.320249547,1.597401,-1.6828155,1114,b,1114_55,28.89134842,43.79684163,2.320249547,2.281102432,0.0533,0.05235391,-0.05615,-0.055246253,-1.761891335,-0.047790081,0.03654794,-0.769212217,-1.951402495,-0.056286989,0.036932498,-0.736172446,-0.189317272,-0.184669511,10.29114333,9.892118433,51.57413882,9.642694389,-0.002497687,-0.002497687,3,-2.35619449
4283,28.93,43.74,49250,0.04562,-0.05236,55,0.069446051,7.492673335,2.081298149,1.3672314,-1.5692292,1114,b,1114_55,28.93433484,43.74706787,2.081298149,2.222313932,0.04562,0.050759312,-0.05236,-0.054026769,-2.423569347,-0.075148487,0.041253095,-0.712357598,-2.343819138,-0.069955865,0.042224711,-0.72596364,-0.153132092,-0.246565461,5.886249639,5.54252899,51.56819742,9.577196607,-0.005941397,-0.005941397,3,-2.35619449
4284,28.98,43.7,49251,0.04451,-0.05076,55,0.067510871,7.283882891,2.023300803,1.3339647,-1.5212772,1114,b,1114_55,28.97278733,43.69860633,2.023300803,2.141447421,0.04451,0.048251855,-0.05076,-0.05265029,-2.920001787,-0.091438606,0.048242478,-0.670742883,-2.329410249,-0.071980956,0.039447535,-0.711994332,-0.209539624,-0.237953429,-0.216133338,-0.371525471,51.56005029,9.515871744,-0.008147129,-0.008147129,3,-2.35619449
4285,29.03,43.65,49252,0.0475,-0.05081,55,0.069555058,7.504434323,2.08456509,1.423575,-1.5227757,1114,b,1114_55,29.01138462,43.65052489,2.08456509,2.044016597,0.0475,0.045200851,-0.05081,-0.051040597,-1.942316865,-0.062050647,0.030498611,-0.676414293,-1.763900823,-0.056494851,0.02745634,-0.698438361,-0.203339567,-0.15380756,-8.482641392,-6.853020985,51.55227716,9.454706767,-0.007773136,-0.007773136,3,-2.35619449
4286,29.07,43.6,49253,0.04744,-0.05049,55,0.069280543,7.474816393,2.076337887,1.4217768,-1.5131853,1114,b,1114_55,29.05563801,43.60041629,2.076337887,1.979207893,0.04744,0.043130425,-0.05049,-0.050022959,-1.020281492,-0.033212456,0.014508735,-0.723427171,-1.127000861,-0.03831846,0.013643847,-0.692671008,-0.086510289,-0.033006399,-9.553499431,-11.85498886,51.54697504,9.388065024,-0.005302117,-0.005302117,3,-2.35619449
4287,29.09,43.56,49254,0.04314,-0.04863,55,0.065007203,7.013757194,1.948265887,1.2929058,-1.4574411,1114,b,1114_55,29.10176471,43.54907692,1.948265887,1.945164466,0.04314,0.042022235,-0.04863,-0.049538851,0.22279656,0.005593134,-0.006676936,-0.731967174,-0.115548791,-0.003243708,-0.000283568,-0.69630733,0.054544821,0.106569604,-15.17178105,-14.01790729,51.54208895,9.319220787,-0.004886087,-0.004886087,3,-2.35619449
4288,29.13,43.5,49255,0.03959,-0.04847,55,0.062583616,6.752271505,1.875630974,1.1865123,-1.4526459,1114,b,1114_55,29.14591855,43.4978009,1.875630974,1.952598452,0.03959,0.04220886,-0.04847,-0.049761638,1.138175511,0.042714709,-0.014018095,-0.710903743,0.932020491,0.036709636,-0.009716098,-0.719616926,0.349643941,0.267164536,-15.71353922,-13.34800539,51.53587794,9.251839667,-0.006211019,-0.006211019,3,-2.35619449
4289,29.17,43.46,49256,0.03735,-0.04793,55,0.06076436,6.555988288,1.821107858,1.1193795,-1.4364621,1114,b,1114_55,29.19136652,43.44708597,1.821107858,1.990575613,0.03735,0.043634109,-0.04793,-0.050229376,1.644490991,0.066097004,-0.014387227,-0.730681519,1.682349058,0.069562851,-0.010484544,-0.752942119,0.499877897,0.442031429,-11.25492851,-10.16849674,51.53096951,9.183917438,-0.004908421,-0.004908421,3,-2.35619449
4290,29.25,43.39,49257,0.04309,-0.05048,55,0.066370012,7.16079334,1.989109261,1.2914073,-1.5128856,1114,b,1114_55,29.24171946,43.3959276,1.989109261,2.045446851,0.04309,0.045839548,-0.05048,-0.05070943,1.60371897,0.07489625,0.000334145,-0.777463945,1.984503659,0.088721426,-0.002255601,-0.790392017,0.561748471,0.593223411,-4.532319004,-5.401198748,51.52914951,9.112158918,-0.001820006,-0.001820006,3,-2.35619449
4291,29.31,43.34,49258,0.04797,-0.05115,55,0.070124485,7.565870938,2.101630816,1.4376609,-1.5329655,1114,b,1114_55,29.29772851,43.34443439,2.101630816,2.098957661,0.04797,0.048338588,-0.05115,-0.050698281,1.612493558,0.089415834,0.020526331,-0.827380384,1.84026473,0.093991272,0.014269892,-0.83404888,0.654852947,0.693397618,2.163583923,-0.2069599,51.53101783,9.036099244,0.001868322,0.001868322,1,0.785398163
4292,29.36,43.29,49259,0.05415,-0.05257,55,0.075470706,8.142685366,2.261857046,1.6228755,-1.5755229,1114,b,1114_55,29.3580543,43.29653394,2.261857046,2.15276125,0.05415,0.0513221,-0.05257,-0.050013385,2.702010841,0.138428582,0.027533073,-0.899706611,1.460299465,0.09064486,0.033844566,-0.886704206,0.789829892,0.748719211,5.699478985,4.374367234,51.53846925,8.959430275,0.007451416,0.007451416,1,0.785398163
4293,29.41,43.25,49260,0.05646,-0.05095,55,0.076050208,8.205209015,2.279224727,1.6921062,-1.5269715,1114,b,1114_55,29.426181,43.25047059,2.279224727,2.242918435,0.05646,0.055941005,-0.05095,-0.049094697,0.32041858,0.057421978,0.058878254,-0.976262257,0.990766874,0.083233372,0.053098958,-0.937193891,0.757345275,0.785180003,7.042988857,7.861442123,51.55266126,8.878426166,0.014192013,0.014192013,1,0.785398163
4294,29.47,43.21,49261,0.06073,-0.04935,55,0.078253149,8.442888801,2.345246889,1.8200781,-1.4790195,1114,b,1114_55,29.48588559,43.21101681,2.345246889,2.253609745,0.06073,0.057856986,-0.04935,-0.047130124,-0.060375465,0.052330274,0.075640144,-0.986854739,0.388493449,0.070276814,0.072871597,-0.988570755,0.770652951,0.79171246,9.034101371,10.02456509,51.56575699,8.808071772,0.01309573,0.01309573,1,0.785398163
4295,29.56,43.17,49262,0.06211,-0.04465,55,0.076493625,8.253050142,2.292513928,1.8614367,-1.3381605,1114,b,1114_55,29.54664221,43.17479832,2.292513928,2.251595215,0.06211,0.059603075,-0.04465,-0.044606262,-0.441169511,0.047238571,0.092402034,-1.033231644,-0.277570043,0.054261936,0.09230773,-1.039562492,0.764876064,0.772837428,9.990952388,10.67573075,51.58191076,8.739208122,0.016153767,0.016153767,1,0.785398163
4296,29.64,43.13,49263,0.06551,-0.04088,55,0.077218744,8.33128478,2.314245772,1.9633347,-1.2251736,1114,b,1114_55,29.60845087,43.14181513,2.314245772,2.236874845,0.06551,0.06117927,-0.04088,-0.041523111,-0.821963556,0.042146867,0.109163923,-1.080605075,-0.925847981,0.038412346,0.110789243,-1.08906111,0.742479266,0.735415384,9.72416907,9.790753096,51.60112256,8.671835217,0.019211804,0.019211804,1,0.785398163
4297,29.7,43.11,49264,0.06823,-0.03678,55,0.077511943,8.362918549,2.32303293,2.0448531,-1.1022966,1114,b,1114_55,29.67131157,43.11206723,2.32303293,2.209448633,0.06823,0.062585572,-0.03678,-0.037880671,-1.202757601,0.037055164,0.125925813,-1.12878884,-1.462139886,0.026688506,0.127934659,-1.136122924,0.705927213,0.688646429,8.044378582,7.509265526,51.6233924,8.605953057,0.02226984,0.02226984,1,0.785398163
4298,29.75,43.09,49265,0.06799,-0.03255,55,0.075379988,8.132897672,2.259138242,2.0376603,-0.9755235,1114,b,1114_55,29.73522431,43.08555462,2.259138242,2.169316581,0.06799,0.063821981,-0.03255,-0.033678942,-1.583551647,0.03196346,0.142687703,-1.177575396,-1.779620425,0.02378774,0.143599138,-1.179968561,0.65768456,0.644070292,4.762208085,4.134720819,51.64872028,8.541561641,0.025327877,0.025327877,1,0.785398163
4299,29.81,43.06,49266,0.06745,-0.03003,55,0.073832943,7.965983834,2.212773287,2.0214765,-0.8999991,1114,b,1114_55,29.80018908,43.06227731,2.212773287,2.116478688,0.06745,0.064888496,-0.03003,-0.028917924,-1.964345692,0.026871757,0.159449592,-1.226740603,-1.758839408,0.035144225,0.157874476,-1.219982959,0.600215959,0.61556633,-0.311715257,0.134391145,51.67710619,8.478660969,0.028385914,0.028385914,1,0.785398163
4300,19.82,51.4,49105,0.01853,-0.0114,56,0.021755939,2.347291816,0.652025504,0.5553441,-0.341658,1114,b,1114_56,20.08190045,51.26755656,0.652025504,0.830359869,0.01853,0.023087611,-0.0114,-0.015389891,-4.146858794,-0.140084662,0.050199886,1.158701893,-3.023960038,-0.115996338,0.021424257,1.159906819,4.978142246,6.226668744,-28.54607379,-30.33982728,50.82821855,21.1692532,-0.301091599,-0.301091599,3,-2.35619449
4301,19.83,51.38,49106,0.01705,-0.01251,56,0.021147165,2.281609958,0.633780544,0.5109885,-0.3749247,1114,b,1114_56,19.52532127,51.50972851,0.633780544,0.691992876,0.01705,0.018413448,-0.01251,-0.013714887,-1.616238647,-0.093872278,-0.025904929,1.160395526,-1.032473678,-0.063703204,-0.020211853,0.679372522,7.20801445,7.667296522,-29.87229541,-30.85010934,50.615773,21.73784315,-0.212445543,-0.212445543,3,-2.35619449
4302,19.86,51.35,49107,0.02294,-0.02041,56,0.030705239,3.312849643,0.920236012,0.6875118,-0.6116877,1114,b,1114_56,19.26319457,51.61342081,0.920236012,0.638064326,0.02294,0.01528124,-0.02041,-0.014579249,2.295531746,0.030620661,-0.07962473,1.194105337,0.733681124,-0.012436806,-0.050684379,0.198229104,7.217151274,6.667602673,-26.49232202,-25.42678287,50.50826668,21.99842882,-0.107506324,-0.107506324,3,-2.35619449
4303,19.87,51.32,49108,0.02067,-0.02131,56,0.029687792,3.203075266,0.889743129,0.6194799,-0.6386607,1114,b,1114_56,19.36308597,51.55377376,0.889743129,0.714658645,0.02067,0.01630295,-0.02131,-0.017236063,4.988095669,0.103410875,-0.135886421,-1.03249787,2.058607517,0.030834338,-0.067662789,-0.178227722,5.646852383,4.405403202,-19.8738959,-17.14073745,50.53475398,21.88513942,0.026487297,0.026487297,1,0.785398163
4304,19.9,51.29,49109,0.02392,-0.02293,56,0.033135348,3.575038987,0.993066385,0.7168824,-0.6872121,1114,b,1114_56,19.89454299,51.29658824,0.993066385,0.881094937,0.02392,0.01975343,-0.02293,-0.021770145,1.538164023,0.030777698,-0.040698446,-1.120090938,2.824258141,0.061796212,-0.070527644,-0.387455551,3.138417442,1.824943051,-11.48475935,-8.426068129,50.7189481,21.32419069,0.184194125,0.184194125,1,0.785398163
4305,19.92,51.28,49110,0.02192,-0.02362,56,0.032224072,3.476719549,0.96575543,0.6569424,-0.7078914,1114,b,1114_56,19.89815385,51.27514932,0.96575543,0.932418394,0.02192,0.02078038,-0.02362,-0.023128118,1.828341243,0.05225873,-0.029281097,-0.166859481,2.709661284,0.072701259,-0.051508282,-0.419252679,0.476956918,-0.363103894,1.718952855,-1.080075396,50.70603508,21.30670015,-0.012913025,-0.012913025,3,-2.35619449
4306,19.93,51.25,49111,0.01809,-0.0239,56,0.029974291,3.233986167,0.898329491,0.5421573,-0.716283,1114,b,1114_56,19.9001629,51.25647059,0.898329491,0.993424108,0.01809,0.022524081,-0.0239,-0.024105131,1.979374264,0.066987968,-0.020174285,-0.107146224,2.125784672,0.069836777,-0.025903042,-0.262337032,-2.353734702,-2.055859028,8.758149177,3.736734814,50.69399476,21.29227926,-0.01204032,-0.01204032,3,-2.35619449
4307,19.95,51.22,49112,0.01915,-0.02516,56,0.031618793,3.411414864,0.94761524,0.5739255,-0.7540452,1114,b,1114_56,19.89904072,51.2418914,0.94761524,1.059469296,0.01915,0.024759249,-0.02516,-0.024778281,1.565458168,0.065258929,-0.002917532,0.076819359,1.537323307,0.065141067,-0.002764964,-0.017191244,-3.677186824,-2.318782766,8.826920475,4.924853078,50.68272812,21.28295859,-0.011266635,-0.011266635,3,-2.35619449
4308,19.87,51.21,49113,0.02263,-0.02867,56,0.036525139,3.940770328,1.094658424,0.6782211,-0.8592399,1114,b,1114_56,19.895819,51.23145701,1.094658424,1.111703469,0.02263,0.026936724,-0.02867,-0.024875629,1.100502868,0.060073984,0.011867849,0.299473768,1.406155645,0.069161385,0.008340922,0.17929874,-2.947349756,-1.180401112,1.96751493,3.178542793,50.6729844,21.27802748,-0.009743718,-0.009743718,3,-2.35619449
4309,19.86,51.24,49114,0.03481,-0.0216,56,0.040967012,4.420012895,1.22778136,1.0432557,-0.647352,1114,b,1114_56,19.89184615,51.22321267,1.22778136,1.148423618,0.03481,0.028941195,-0.0216,-0.024479638,2.305582112,0.100707065,0.00165825,0.449053333,1.797872549,0.089194125,0.012753064,0.172080924,0.10826723,0.927160284,-5.875753567,-0.093044678,50.66429423,21.27515804,-0.008690173,-0.008690173,3,-2.35619449
4310,19.89,51.21,49115,0.03175,-0.02201,56,0.038632921,4.168183133,1.157828648,0.9515475,-0.6596397,1114,b,1114_56,19.89490498,51.21652489,1.157828648,1.225353284,0.03175,0.032301457,-0.02201,-0.024424308,2.153200317,0.098053432,0.006394052,-0.428969886,2.233867479,0.103288833,0.010147814,-0.2606789,6.491397364,3.264017399,-6.53992395,-2.783542588,50.66160849,21.2683119,-0.002685745,-0.002685745,3,-2.35619449
4311,19.87,51.23,49116,0.03946,-0.02255,56,0.045448807,4.903562735,1.36210076,1.1826162,-0.6758235,1114,b,1114_56,19.90223529,51.20857919,1.36210076,1.297198474,0.03946,0.035573176,-0.02255,-0.024210959,2.311355229,0.109897413,0.019043833,-0.745135574,2.233688643,0.105053447,0.020579084,-0.662147344,6.022026665,4.801651484,0.002682554,-4.091063833,50.66098522,21.25751935,-0.000623269,-0.000623269,3,-2.35619449
4312,19.93,51.21,49117,0.04125,-0.02387,56,0.047658571,5.141978554,1.428327376,1.2362625,-0.7153839,1114,b,1114_56,19.91957466,51.20047059,1.428327376,1.37432077,0.04125,0.03924009,-0.02387,-0.023575529,2.542766734,0.119045451,0.032229006,-1.133369441,2.393752921,0.108782744,0.027953624,-0.962790182,4.509642569,5.202788652,-2.400964184,-2.765224924,50.66719786,21.23941393,0.006212643,0.006212643,1,0.785398163
4313,19.94,51.2,49118,0.04263,-0.02399,56,0.048916633,5.277713385,1.466031496,1.2776211,-0.7189803,1114,b,1114_56,19.94820814,51.19179186,1.466031496,1.459164505,0.04263,0.043212244,-0.02399,-0.022500154,2.269752514,0.103846457,0.039075456,-1.276500359,2.379626281,0.105821157,0.03634923,-1.240576419,4.166793548,4.29323731,0.211899605,0.178899762,50.68084619,21.21278838,0.013648331,0.013648331,1,0.785398163
4314,19.98,51.18,49119,0.04196,-0.02282,56,0.04776394,5.153347055,1.431485293,1.2575412,-0.6839154,1114,b,1114_56,19.98838009,51.18133937,1.431485293,1.534898656,0.04196,0.046677258,-0.02282,-0.021196335,1.779982332,0.080702836,0.044830509,-1.316246807,2.120188078,0.09448207,0.044284965,-1.393602041,2.295384329,2.611323346,3.891573041,3.168060188,50.70123416,21.17663081,0.020387973,0.020387973,1,0.785398163
